"Query","HGNC_ID","Source"
"NOX4","NOX4","mygene"
"NOX4","NOX4P1","mygene"
"NPC1L1","NPC1L1","mygene"
"NPY5R","NPY5R","mygene"
"NQO2","NQO2-AS1","mygene"
"NQO2","NQO2","mygene"
"NR0B2","NR0B2","mygene"
"NR1H2","NR1H2-AS1","mygene"
"NR1H2","NR1H2","mygene"
"NR1H3","NR1H3","mygene"
"NR1H4","NR1H4","mygene"
"NR1I2","NR1I2","mygene"
"NR1I3","NR1I3","mygene"
"NR3C1","NR3C1","mygene"
"NR3C2","NR3C2-DT","mygene"
"NR3C2","NR3C2-AS1","mygene"
"NR3C2","NR3C2","mygene"
"NR4A1","NR4A1AS","mygene"
"NR4A1","NR4A1","mygene"
"NR5A1","LOC108491836","mygene"
"NR5A1","NR5A1","mygene"
"NRP1","NRP1","mygene"
"NTRK1","NTRK1","mygene"
"NTRK2","NTRK2","mygene"
"NTSR1","NTSR1-AS1","mygene"
"NTSR1","NTSR1-AS1","mygene"
"NTSR1","NTSR1","mygene"
"NTSR2","NTSR2","mygene"
"NUAK1","NUAK1","mygene"
"NUDT1","NUDT1","mygene"
"OAT","OAT","mygene"
"ODC1","ODC1-DT","mygene"
"ODC1","ODC1-DT","mygene"
"ODC1","SLC25A21","mygene"
"ODC1","ODC1","mygene"
"OGA","OGA","mygene"
"OPRD1","OPRD1","mygene"
"OPRK1","OPRK1","mygene"
"OPRL1","OPRL1","mygene"
"OPRM1","OPRM1","mygene"
"OXER1","OXER1","mygene"
"OXSR1","OXSR1","mygene"
"OXTR","OXTR","mygene"
"P2RX3","P2RX3","mygene"
"P2RX7","P2RX7","mygene"
"P2RY10","P2RY10","mygene"
"P2RY12","P2RY12","mygene"
"P4HTM","P4HTM","mygene"
"PABPC1","PABPC1","mygene"
"PAM","PAM-AS1","mygene"
"PAM","MYCBP2","mygene"
"PAM","PAM","mygene"
"PAOX","PAOX","mygene"
"PARP1","PARPBP","mygene"
"PARP1","PARP1","mygene"
"PARP10","PARP10","mygene"
"PARP15","PARP15","mygene"
"PARP2","PARP2","mygene"
"PCSK6","PCSK6-AS1","mygene"
"PCSK6","PCSK6","mygene"
"PCSK7","PCSK7","mygene"
"PDE10A","PDE10A","mygene"
"PDE1A","PDE1A","mygene"
"PDE1B","PDE1B","mygene"
"PDE1C","PDE1C","mygene"
"PDE2A","PDE2A-AS1","mygene"
"PDE2A","PDE2A-AS2","mygene"
"PDE2A","PDE2A-AS1","mygene"
"PDE2A","PDE2A","mygene"
"PDE4A","PDE4A","mygene"
"PDE4B","PDE4B-AS1","mygene"
"PDE4B","PDE4B","mygene"
"PDE4C","PDE4C","mygene"
"PDE4D","PDE4D-AS1","mygene"
"PDE4D","PDE4D-AS2","mygene"
"PDE4D","PDE4D","mygene"
"PDE5A","PDE5A","mygene"
"PDE6A","PDE6A","mygene"
"PDE6D","PDE6D","mygene"
"PDE7A","PDE7A-DT","mygene"
"PDE7A","PDE7A-DT","mygene"
"PDE7A","PDE7A","mygene"
"PDE8B","PDE8B","mygene"
"PDE9A","PDE9A-AS1","mygene"
"PDE9A","PDE9A","mygene"
"PDF","GDF15","mygene"
"PDF","PFDN1","mygene"
"PDF","PDF","mygene"
"PDGFRA","PDGFRA","mygene"
"PDGFRA","PDGFRA","mygene"
"PDGFRB","PDGFRB","mygene"
"PDGFRB","PDGFRB","mygene"
"PDK1","PDPK1","mygene"
"PDK1","ITGA6-AS1","mygene"
"PDK1","PDK1-AS1","mygene"
"PDK1","PDK1","mygene"
"PDK1","PDK1P2","mygene"
"PDPK1","PDPK1","mygene"
"PEPD","PEPD","mygene"
"PER2","PER2","mygene"
"PFKFB3","PFKFB3-AS1","mygene"
"PFKFB3","PFKFB3","mygene"
"PFKFB3","LOC128462386","mygene"
"PFKFB3","LOC128462408","mygene"
"PGA5","PGA5","mygene"
"PGC","PGC","mygene"
"PGD","PHGDH","mygene"
"PGD","PGD","mygene"
"PGF","PGF","mygene"
"PGK1","PGK1","mygene"
"PGR","PGR-AS1","mygene"
"PGR","PGR-AS1","mygene"
"PGR","PGR","mygene"
"PHF8","PHF8","mygene"
"PHLPP2","PHLPP2","mygene"
"PI4KB","PI4KB","mygene"
"PIK3C2B","PPP1R15B-AS1","mygene"
"PIK3C2B","PPP1R15B-AS1","mygene"
"PIK3C2B","PIK3C2B","mygene"
"PIK3C2G","PIK3C2G","mygene"
"PIK3CA","PIK3CA-DT","mygene"
"PIK3CA","PIK3CA","mygene"
"PIK3CA","PIK3CA-DT","mygene"
"PIK3CA","PIK3CA","mygene"
"PIK3R1","PIK3R1","mygene"
"PIK3CB","PIK3CB","mygene"
"PIK3CD","PIK3CD-AS2","mygene"
"PIK3CD","PIK3CD-AS1","mygene"
"PIK3CD","PIK3CD","mygene"
"PIK3CG","PIK3CG","mygene"
"PIK3R1","PIK3R1","mygene"
"PIM1","LONP1","mygene"
"PIM1","PIM1","mygene"
"PIM1","LOC128635605","mygene"
"PIM2","PIM2","mygene"
"PIM2","LOC119407411","mygene"
"PIM2","LOC119407412","mygene"
"PIM3","PIM3","mygene"
"PIN1","PIN1-DT","mygene"
"PIN1","PIN1","mygene"
"PIP4K2C","PIP4K2C","mygene"
"PIP5K1C","PIP5K1C","mygene"
"PITRM1","PITRM1-AS1","mygene"
"PITRM1","PITRM1","mygene"
"PKN1","PKN1","mygene"
"PLA2G10","PLA2G10","mygene"
"PLA2G10","PLA2G10P1","mygene"
"PLA2G1B","PLA2G1B","mygene"
"PLA2G2A","PLA2G2A","mygene"
"PLA2G4A","PLA2G4A","mygene"
"PLA2G5","PLA2G5","mygene"
"PLA2G7","PLA2G7","mygene"
"PLAA","PLAA","mygene"
"PLAT","PLAT","mygene"
"PLAT","LOXHD1","mygene"
"PLAU","PLAU","mygene"
"PLEC","PLEC","mygene"
"PLG","PLG","mygene"
"PLK1","PLK1","mygene"
"PLK1","MPLKIP","mygene"
"PLK1","LOC392226","mygene"
"PLK1","LNCRI","mygene"
"PLK1","LNCRI","mygene"
"PLK4","PLK4-DT","mygene"
"PLK4","PLK4","mygene"
"PNMT","PNMT","mygene"
"PNP","PPY","mygene"
"PNP","PNP","mygene"
"PNP","PNPP1","mygene"
"PNP","PNPP1","mygene"
"POLA1","POLA1-AS1","mygene"
"POLA1","POLA1","mygene"
"POLB","POLB","mygene"
"PON1","PON1","mygene"
"PPARA","PPARA","mygene"
"PPARD","PPARD","mygene"
"PPARG","PPARG","mygene"
"PPARG","PPARGC1B","mygene"
"PPARG","PPRC1","mygene"
"PPARG","PPARGC1A","mygene"
"PPARG","LOC114803475","mygene"
"PPARG","PARAL1","mygene"
"PPARG","PARAL1","mygene"
"PPIA","PPIA","mygene"
"PPIA","PPIAP93","mygene"
"PPM1A","PPM1A","mygene"
"PPM1B","PPM1B-DT","mygene"
"PPM1B","PPM1B-DT","mygene"
"PPM1B","PPM1B","mygene"
"PPP1CA","PPP1CA","mygene"
"PPP1CC","PPP1CC","mygene"
"PPP2CA","PPP2CA-DT","mygene"
"PPP2CA","PPP2CA-DT","mygene"
"PPP2CA","PPP2CA","mygene"
"PPP2R5A","PPP2R5A","mygene"
"PPP3CA","PPP3CA-DT","mygene"
"PPP3CA","PPP3CA","mygene"
"PPP5C","PPP5C-AS1","mygene"
"PPP5C","PPP5C-AS1","mygene"
"PPP5C","PPP5C","mygene"
"PREP","PREP-AS1","mygene"
"PREP","PITRM1","mygene"
"PREP","PREP","mygene"
"PRF1","ZNF395","mygene"
"PRF1","PRF1","mygene"
"PRKAB1","PRKAB1-AS1","mygene"
"PRKAB1","PRKAB1","mygene"
"PRKACA","PRKACA","mygene"
"PRKAG1","DDN-AS1","mygene"
"PRKAG1","PRKAG1","mygene"
"PRKAB1","PRKAB1-AS1","mygene"
"PRKAB1","PRKAB1","mygene"
"PRKAA2","PRKAA2","mygene"
"PRKCA","PRKCA","mygene"
"PRKCA","PRKCA-AS1","mygene"
"PRKCA","PRKCA-AS1","mygene"
"PRKCA","PICK1","mygene"
"PRKCB","PRKCB","mygene"
"PRKCD","PRKCD","mygene"
"PRKCE","PRKCE-AS1","mygene"
"PRKCE","PRKCE-AS2","mygene"
"PRKCE","PRKCE-AS1","mygene"
"PRKCE","PRKCE-AS2","mygene"
"PRKCE","PRKCE","mygene"
"PRKCG","PRKCG","mygene"
"PRKCH","PRKCH-AS2","mygene"
"PRKCH","PRKCH-AS1","mygene"
"PRKCH","PRKCH","mygene"
"PRKCQ","PRKCQ-AS1","mygene"
"PRKCQ","PRKCQ","mygene"
"PRKD1","PRKD1","mygene"
"PRKD3","PRKD3-DT","mygene"
"PRKD3","PRKD3","mygene"
"PRKDC","PRKDC","mygene"
"PRMT1","PRMT1","mygene"
"PRMT1","CHTOP","mygene"
"PRPF4B","PRP4K","mygene"
"PRPF4B","PRPF4BP1","mygene"
"PRPF4B","PRPF4BP1","mygene"
"PRSS1","PRSS1","mygene"
"PSEN1","PSEN1","mygene"
"PSEN2","PSEN2","mygene"
"PSENEN","PSENEN","mygene"
"NCSTN","NCSTN","mygene"
"APH1A","APH1A","mygene"
"PSEN1","PSEN1","mygene"
"APH1B","APH1B","mygene"
"PSMB1","PSMB1","mygene"
"PSMB2","PSMB2","mygene"
"PSMB5","PSMB5","mygene"
"PTAFR","PTAFR","mygene"
"PTGDR","PTGDR","mygene"
"PTGDR2","PTGDR2","mygene"
"PTGER1","PTGER1","mygene"
"PTGER2","PTGER2","mygene"
"PTGER3","PTGER3-AS1","mygene"
"PTGER3","PTGER3-AS1","mygene"
"PTGER3","PTGER3","mygene"
"PTGER4","LOC128667222","mygene"
"PTGER4","PTGER4","mygene"
"PTGES","PTGES","mygene"
"PTGES2","PTGES2-DT","mygene"
"PTGES2","PTGES2","mygene"
"PTGFR","PTGFR","mygene"
"PTGIR","PTGIR","mygene"
"PTGS1","PTGS1","mygene"
"PTGS2","PACERR","mygene"
"PTGS2","PACERR","mygene"
"PTGS2","PTGS2","mygene"
"PTK2","PTK2","mygene"
"PTK2B","PTK2B","mygene"
"PTK6","PTK6","mygene"
"PTPA","PTPRA","mygene"
"PTPA","PTPA","mygene"
"PTPN1","PTPN1","mygene"
"PTPN11","PTPN11","mygene"
"PTPN11","PTPN11P5","mygene"
"PTPN11","PTPN11P2","mygene"
"PTPN11","PTPN11P3","mygene"
"PTPN11","PTPN11P4","mygene"
"PTPN11","PTPN11P1","mygene"
"PTPN11","PTPN11P2","mygene"
"PTPN11","PTPN11P4","mygene"
"PTPN11","PTPN11P1","mygene"
"PTPN11","PTPN11P5","mygene"
"PTPN2","PTPN2","mygene"
"PTPN2","PTPN2P2","mygene"
"PTPN2","PTPN2P1","mygene"
"PTPN2","PTPN2P2","mygene"
"PTPN2","PTPN2P1","mygene"
"PTPN22","PTPN22","mygene"
"PTPN6","PTPN6","mygene"
"PTPRA","PTPRA","mygene"
"PTPRC","PTPRC-AS1","mygene"
"PTPRC","PTPRC-AS1","mygene"
"PTPRC","PTPRC-AS1","mygene"
"PTPRC","LOC108281163","mygene"
"PTPRC","PTPRC","mygene"
"PTPRF","PTPRF","mygene"
"PTPRS","PTPRS-AS1","mygene"
"PTPRS","PTPRS-AS1","mygene"
"PTPRS","PTPRS","mygene"
"PYGB","PYGB","mygene"
"PYGL","LOC108281122","mygene"
"PYGL","PYGL","mygene"
"PYGM","PYGM","mygene"
"QDPR","QDPR","mygene"
"QPCT","QPCT","mygene"
"QPCTL","QPCTL","mygene"
"RAF1","RNASE3","mygene"
"RAF1","RAF1","mygene"
"RAF1","RAF1P1","mygene"
"RARA","RARA-AS1","mygene"
"RARA","RARA","mygene"
"RARA","PRAM1","mygene"
"RARB","RARB-AS1","mygene"
"RARB","RARB","mygene"
"RARG","RARG","mygene"
"RASGRP1","RASGRP1","mygene"
"RASGRP3","RASGRP3-AS1","mygene"
"RASGRP3","RASGRP3","mygene"
"RBP4","POLR2D","mygene"
"RBP4","RBP4","mygene"
"RCOR1","RCOR1","mygene"
"KDM1A","KDM1A","mygene"
"RELA","RELA-DT","mygene"
"RELA","RELA","mygene"
"RELA","LOC100422456","mygene"
"REN","KCTD11","mygene"
"REN","LOC107548112","mygene"
"REN","REN","mygene"
"RET","RET","mygene"
"RET","MCS+9.7","mygene"
"RET","LOC106736614","mygene"
"RET","RFPL1","mygene"
"RET","RFPL4B","mygene"
"RET","RFPL4A","mygene"
"RET","RFPL3","mygene"
"RET","RFPL2","mygene"
"RET","RFPL4AL1","mygene"
"RET","CACSTL1","mygene"
"RHOA","RHOA","mygene"
"RHOA","RHOA-IT1","mygene"
"RHOA","RHOA-IT1","mygene"
"RIPK2","RIPK2","mygene"
"RNASEH1","RNASEH1-DT","mygene"
"RNASEH1","RNASEH1","mygene"
"RNASEH1","RNASEH1P1","mygene"
"RNPEP","RNPEP","mygene"
"ROCK1","ROCK1","mygene"
"ROCK2","ROCK2","mygene"
"RORA","RORA-AS2","mygene"
"RORA","RORA-AS1","mygene"
"RORA","RORA-AS4","mygene"
"RORA","RORA-AS3","mygene"
"RORA","RORA","mygene"
"RORB","RORB-AS1","mygene"
"RORB","RORB-AS1","mygene"
"RORB","RORB","mygene"
"RORC","RORC","mygene"
"ROS1","ROS1","mygene"
"RPS6KA1","RPS6KA1","mygene"
"RPS6KA3","RPS6KA3","mygene"
"RPS6KA5","RPS6KA5","mygene"
"RPS6KB1","RPS6KB1","mygene"
"RXRA","LOC108254665","mygene"
"RXRA","RXRA","mygene"
"RXRB","RXRB","mygene"
"RXRG","RXRG","mygene"
"S1PR1","S1PR1-DT","mygene"
"S1PR1","S1PR1-DT","mygene"
"S1PR1","S1PR1","mygene"
"S1PR2","S1PR2","mygene"
"S1PR3","S1PR3","mygene"
"SAE1","SAE1","mygene"
"SAE1","SAE1P1","mygene"
"SAE1","SAE1P1","mygene"
"UBA2","UBA2","mygene"
"SBK1","SBK1","mygene"
"SCD","SCD-DT","mygene"
"SCD","SCD","mygene"
"SCN5A","SCN5A","mygene"
"SCN9A","SCN1A-AS1","mygene"
"SCN9A","SCN9A","mygene"
"SELE","SELE","mygene"
"SELL","SELL","mygene"
"SELP","SELENOP","mygene"
"SELP","SELP","mygene"
"SERPINA6","SERPINA6","mygene"
"SERPINE1","SERPINE1","mygene"
"SERPINE1","SERBP1","mygene"
"SERPINE1","LOC100131241","mygene"
"SERPINE1","SERBP1P6","mygene"
"SERPINE1","SERBP1P3","mygene"
"SERPINE1","SERBP1P1","mygene"
"SERPINE1","SERBP1P2","mygene"
"SERPINE1","SERBP1P4","mygene"
"SERPINE1","SERBP1P5","mygene"
"SERPINE1","SERBP1P6","mygene"
"SERPINH1","SERPINH1","mygene"
"SF3B3","SF3B3","mygene"
"SFRP1","SFRP1","mygene"
"SGK1","SGK1","mygene"
"SGK1","LOC108281144","mygene"
"SHBG","SHBG","mygene"
"SHH","LOC106049962","mygene"
"SHH","SHH","mygene"
"SHH","SBE2","mygene"
"SHH","SDCCAG8","mygene"
"SI","PMEL","mygene"
"SI","SI","mygene"
"SIGMAR1","SIGMAR1","mygene"
"SIRT1","SIRT1-AS","mygene"
"SIRT1","LOC107832851","mygene"
"SIRT1","SIRLNT","mygene"
"SIRT1","SIRT1","mygene"
"SIRT2","SIRT2","mygene"
"SIRT3","SIRT3","mygene"
"SLC10A2","SLC10A2","mygene"
"SLC13A5","SLC13A5","mygene"
"SLC15A1","SLC15A1","mygene"
"SLC16A1","SLC16A1-AS1","mygene"
"SLC16A1","SLC16A1","mygene"
"SLC16A1","SLC16A1P1","mygene"
"SLC16A1","SLC16A1P1","mygene"
"SLC16A3","SLC16A3","mygene"
"SLC18A3","SLC18A3","mygene"
"SLC19A1","SLC19A1","mygene"
"SLC1A1","SLC1A1","mygene"
"SLC1A2","SLC1A2-AS1","mygene"
"SLC1A2","SLC1A2-AS2","mygene"
"SLC1A2","SLC1A2","mygene"
"SLC22A12","SLC22A12","mygene"
"SLC22A2","SLC22A2","mygene"
"SLC22A6","SLC22A6","mygene"
"SLC28A2","SLC28A2-AS1","mygene"
"SLC28A2","SLC28A2","mygene"
"SLC29A1","SLC29A1","mygene"
"SLC33A1","SLC33A1","mygene"
"SLC46A1","SLC46A1","mygene"
"SLC47A1","SLC47A1","mygene"
"SLC47A1","SLC47A1P1","mygene"
"SLC47A1","SLC47A1P1","mygene"
"SLC47A1","SLC47A1P2","mygene"
"SLC47A1","SLC47A1P2","mygene"
"SLC47A2","SLC47A2","mygene"
"SLC5A1","SLC5A1","mygene"
"SLC5A2","SLC5A2","mygene"
"SLC5A4","SLC5A4-AS1","mygene"
"SLC5A4","SLC5A4","mygene"
"SLC6A1","SLC6A1-AS1","mygene"
"SLC6A1","SLC6A1","mygene"
"SLC6A11","SLC6A11","mygene"
"SLC6A12","SLC6A12-AS1","mygene"
"SLC6A12","SLC6A12","mygene"
"SLC6A13","SLC6A13","mygene"
"SLC6A2","SLC6A2","mygene"
"SLC6A3","SLC6A3","mygene"
"SLC6A4","SLC6A4","mygene"
"SLC6A9","SLC6A9","mygene"
"SLC7A5","SLC7A5-AS1","mygene"
"SLC7A5","SLC7A5","mygene"
"SLC9A1","SLC9A1","mygene"
"SLC9A2","SLC9A2","mygene"
"SLCO1B1","SLCO1B1","mygene"
"SMARCA2","LNCBRM","mygene"
"SMARCA2","SMARCA2-AS1","mygene"
"SMARCA2","SMARCA2-AS1","mygene"
"SMARCA2","SMARCA2","mygene"
"SMO","SMOX","mygene"
"SMO","SMO","mygene"
"SNCA","SNCA-AS1","mygene"
"SNCA","SNCA","mygene"
"SNRK","SNRK-AS1","mygene"
"SNRK","SNRK-AS1","mygene"
"SNRK","SNRK","mygene"
"SOAT1","SOAT1","mygene"
"SOAT2","SOAT2","mygene"
"SORD","SORD-AS1","mygene"
"SORD","SORD-AS2","mygene"
"SORD","SORD","mygene"
"SORT1","SORT1","mygene"
"SPHK1","SPHK1","mygene"
"SPHK1","SPHKAP","mygene"
"SPSB2","SPSB2","mygene"
"SQLE","SQLE-DT","mygene"
"SQLE","SQLE","mygene"
"SRC","SRC","mygene"
"SRC","SLA","mygene"
"SRC","SLA2","mygene"
"SRC","CSK","mygene"
"SRC","SKAP1","mygene"
"SRC","SKAP2","mygene"
"SRC","SRCIN1","mygene"
"SRC","SHF","mygene"
"SRC","SHE","mygene"
"SRC","FRK","mygene"
"SRD5A1","SRD5A1","mygene"
"SRD5A2","SRD5A2","mygene"
"SRD5A2","SRD5A2P1","mygene"
"SSTR1","SSTR1","mygene"
"SSTR2","SSTR2","mygene"
"SSTR3","SSTR3","mygene"
"SSTR4","SSTR4","mygene"
"SSTR5","SSTR5-AS1","mygene"
"SSTR5","SSTR5","mygene"
"ST3GAL3","ST3GAL3-AS1","mygene"
"ST3GAL3","ST3GAL3","mygene"
"ST6GAL1","LOC111242783","mygene"
"ST6GAL1","LOC111242785","mygene"
"ST6GAL1","ST6GAL1","mygene"
"STAT1","SLEAR","mygene"
"STAT1","STAT1","mygene"
"STAT3","TMZR1","mygene"
"STAT3","STAT3","mygene"
"STAT3","LEISA1","mygene"
"STAT3","LEISA1","mygene"
"STAT3","PRECSIT","mygene"
"STK16","STK16","mygene"
"STK17A","STK17A","mygene"
"STK17B","STK17B","mygene"
"STK26","STK26","mygene"
"STK3","STK24","mygene"
"STK3","STK3","mygene"
"STK38","STK38","mygene"
"STK39","STK39","mygene"
"STS","STS","mygene"
"SYK","SYK","mygene"
"TAAR1","TAAR1","mygene"
"TACR1","TACR1-AS1","mygene"
"TACR1","TACR1","mygene"
"TACR2","TACR2","mygene"
"TAS1R3","TAS1R3","mygene"
"TAS1R1","TAS1R1","mygene"
"TAS2R31","TAS2R31","mygene"
"TBK1","TBK1","mygene"
"TBK1","TBKBP1","mygene"
"TBXA2R","TBXA2R","mygene"
"TBXAS1","TBXAS1","mygene"
"TDO2","TDO2","mygene"
"TDP1","TDP1","mygene"
"TDP2","TDP2","mygene"
"TEK","TEK","mygene"
"TERT","TERT-DT","mygene"
"TERT","TERLR1","mygene"
"TERT","LOC110806263","mygene"
"TERT","TERT-AS1","mygene"
"TERT","LOC110806264","mygene"
"TERT","TERT","mygene"
"TGFBR1","TGFBR1","mygene"
"TGFBR1","TGFBR1P1","mygene"
"TGFBR1","TGFBR1P1","mygene"
"TGM2","TGM2","mygene"
"TH","TH","mygene"
"THRA","THRA","mygene"
"THRB","THRB-IT1","mygene"
"THRB","THRB-AS1","mygene"
"THRB","THRB-AS2","mygene"
"THRB","THRB-AS2","mygene"
"THRB","THRB-IT1","mygene"
"THRB","THRB-AS1","mygene"
"THRB","THRB","mygene"
"TK1","TK1","mygene"
"TLR4","TLR4","mygene"
"TLR4","TRIL","mygene"
"TLR9","TLR9","mygene"
"TNF","TNF","mygene"
"TNF","RELT","mygene"
"TNF","TNFSF15","mygene"
"TNF","TNFSF13B","mygene"
"TNF","TNFSF9","mygene"
"TNF","TNFSF4","mygene"
"TNF","TNFSF8","mygene"
"TNF","TNFSF14","mygene"
"TNF","TNFSF13","mygene"
"TNF","TNFSF10","mygene"
"TNFRSF10A","TNFRSF10A-DT","mygene"
"TNFRSF10A","TNFRSF10A-AS1","mygene"
"TNFRSF10A","TNFRSF10A-AS1","mygene"
"TNFRSF10A","LOC111255645","mygene"
"TNFRSF10A","TNFRSF10A","mygene"
"TNK2","TNK2-AS1","mygene"
"TNK2","TNK2-AS1","mygene"
"TNK2","TNK2","mygene"
"TNKS","TNKS","mygene"
"TNKS2","TNKS2-DT","mygene"
"TNKS2","TNKS2-DT","mygene"
"TNKS2","TNKS2","mygene"
"TNNC1","TNNI3","mygene"
"TNNC1","TNNC1","mygene"
"TNNT2","LOC111721704","mygene"
"TNNT2","TNNT2","mygene"
"TNNI3","TNNI3K","mygene"
"TNNI3","TNNI3","mygene"
"TNNI3K","FPGT-TNNI3K","mygene"
"TNNI3K","TNNI3K","mygene"
"TOP1","TOP1","mygene"
"TOP1","LOC107080552","mygene"
"TOP1","TOPORS","mygene"
"TOP2A","LALTOP","mygene"
"TOP2A","LALTOP","mygene"
"TOP2A","TOP2A","mygene"
"TPMT","TPMT","mygene"
"TRPA1","TRPA1","mygene"
"TRPM6","TRPM6","mygene"
"TRPM8","TRPM8","mygene"
"TRPM8","TCAF2","mygene"
"TRPM8","TCAF2C","mygene"
"TRPM8","TCAF1","mygene"
"TRPM8","TCAF2C","mygene"
"TRPM8","TCAF1P1","mygene"
"TRPM8","TCAF1P1","mygene"
"TRPM8","TCAF2P1","mygene"
"TRPM8","TCAF2P1","mygene"
"TRPM8","TCAF2P1","mygene"
"TRPV1","TRPV1","mygene"
"TRPV3","TRPV3","mygene"
"TSPO","TSPO","mygene"
"TSPO","TSPOAP1","mygene"
"TTK","TTK","mygene"
"TTL","TTL","mygene"
"TTL","TTLL1","mygene"
"TTR","TTR","mygene"
"TUBB1","TUBB","mygene"
"TUBB1","TUBB1","mygene"
"TUBB3","TUBB3","mygene"
"TXK","TXK","mygene"
"TYK2","TYK2","mygene"
"TYMP","TYMP","mygene"
"TYMS","TYMSOS","mygene"
"TYMS","TYMSOS","mygene"
"TYMS","TYMS","mygene"
"TYR","TYR","mygene"
"TYR","MT-TY","mygene"
"TYR","TRY-GTA10-1","mygene"
"TYR","TRY-GTA5-5","mygene"
"TYR","TRY-GTA2-1","mygene"
"TYR","TRY-GTA9-1","mygene"
"TYR","TRY-GTA5-2","mygene"
"TYR","TRY-GTA3-1","mygene"
"TYR","TRY-GTA6-1","mygene"
"TYR","TRY-ATA1-1","mygene"
"TYRO3","TYRO3","mygene"
"UGCG","UGCG","mygene"
"UGT2B7","UGT2B7-AS1","mygene"
"UGT2B7","UGT2B7-AS2","mygene"
"UGT2B7","UGT2B7","mygene"
"UGT2B7","LOC114803476","mygene"
"UPP1","UPP1","mygene"
"UTS2R","UTS2R","mygene"
"VCP","VCP","mygene"
"VCP","NVL","mygene"
"VCP","SVIP","mygene"
"VCP","VCF2","mygene"
"VCP","VCF1","mygene"
"VCP","LOC100287188","mygene"
"VDR","VDR","mygene"
"VEGFA","VEGFA","mygene"
"VHL","VHLL","mygene"
"VHL","VBP1","mygene"
"VHL","VHL","mygene"
"WEE1","WEE1","mygene"
"WEE1","WEE1P2","mygene"
"WEE1","WEE1P1","mygene"
"WEE1","WEE1P2","mygene"
"WEE1","WEE1P1","mygene"
"WEE1","LOC100288172","mygene"
"WEE1","LOC100533640","mygene"
"XDH","SORD","mygene"
"XDH","XDH","mygene"
"XIAP","XIAP","mygene"
"XIAP","XIAP-AS1","mygene"
"XIAP","XAF1","mygene"
"XIAP","XIAP-AS1","mygene"
"XPNPEP1","XPNPEP1","mygene"
"XPNPEP2","XPNPEP2","mygene"
"YES1","YES1","mygene"
"YES1","YAP1","mygene"
"YES1","YES1P1","mygene"
"YES1","YES1P1","mygene"
"YWHAG","YWHAG","mygene"
