"gene","log2FoldChange","baseMean","t","pvalue","padj","B"
"ENSG00000243927",-0.342779567346354,3.67120281679712,-4.82326725618486,9.58462252782442e-06,0.22106931860427,2.08465374498598
"ENSG00000189238",-1.12396062321358,1.33768918008046,-4.32551535701789,5.64669179780266e-05,0.539298625135263,-0.46596020656132
"ENSG00000116745",-1.21062156647956,-0.296922066693359,-4.26295909923189,7.01450628834073e-05,0.539298625135263,-1.83639850232249
"ENSG00000245552",-0.330698992778472,1.71201747471215,-3.97976327456039,0.000183779320859999,0.767519057441701,-0.824919846351237
"ENSG00000250012",-0.623394327255101,-0.568602507118645,-3.85722490343859,0.000275985792429323,0.767519057441701,-2.43877338180977
"ENSG00000238286",0.640551676780612,0.0523060936755476,3.83421196220095,0.000297671615059036,0.767519057441701,-2.07592443548079
"ENSG00000211448",-0.697627853849493,6.4803714273022,-3.80933446178364,0.000322950540699157,0.767519057441701,-0.205485102067817
"ENSG00000100784",0.278948651860105,4.81465152083233,3.7025291722629,0.000456818126593443,0.767519057441701,-0.440418721428652
"ENSG00000067082",-0.355842021985994,5.03438936679104,-3.69713051638176,0.000464832170236373,0.767519057441701,-0.441924315305404
"ENSG00000188283",0.205709146997505,3.33016510842475,3.69239286233247,0.000471975504155007,0.767519057441701,-0.719833572893894
"ENSG00000141485",-0.593406914379317,3.14346782691704,-3.68503944410751,0.00048327093857259,0.767519057441701,-0.795174211768132
"ENSG00000170345",-1.08902987721373,4.89826484637311,-3.65333726795692,0.000534991965770385,0.767519057441701,-0.566562716082818
"ENSG00000245317",0.508838803723724,-0.0875608099860769,3.62628667403199,0.000583261568811167,0.767519057441701,-2.40658338335994
"ENSG00000253248",-0.95107355291325,-0.585194740735952,-3.61116317031049,0.000612029834472465,0.767519057441701,-2.71205703166252
"ENSG00000258708",0.846492955868405,-0.713010453297532,3.6040594954685,0.000626004738404728,0.767519057441701,-2.79910894735415
"ENSG00000101134",-0.402657607900238,3.8679091253517,-3.59917616732867,0.000635787388851322,0.767519057441701,-0.798913668405677
"ENSG00000127472",-0.893475568706798,1.34387155026159,-3.56663908695328,0.000704782807021811,0.767519057441701,-1.73110010499613
"ENSG00000138135",-0.906260293260628,0.821387661152762,-3.55719884651837,0.000726098753848418,0.767519057441701,-1.99976832380602
"ENSG00000128617",-0.428491232259379,0.746048186971246,-3.55561434508172,0.000729736122981977,0.767519057441701,-2.01897022020919
"ENSG00000108423",0.24726413449642,2.58637317604001,3.52745850477162,0.000797333935350237,0.767519057441701,-1.30127955592158
"ENSG00000135083",-0.547263832493023,0.691120761380143,-3.51558104442325,0.000827599569168247,0.767519057441701,-2.10767697926738
"ENSG00000130066",-0.438396065428378,6.27027257227679,-3.50798937473554,0.000847512766757167,0.767519057441701,-0.903479288382349
"ENSG00000198561",-0.193027275400128,6.92624875848029,-3.48550329028788,0.000909199084309985,0.767519057441701,-0.987862313206766
"ENSG00000134215",-0.374331999293917,3.44538668269635,-3.47191602524878,0.00094851406283557,0.767519057441701,-1.16521201757169
"ENSG00000196660",-0.262468296313616,3.3545974528222,-3.46715990264357,0.000962653134300166,0.767519057441701,-1.19554372809018
"ENSG00000173559",-0.391948607992508,2.55017856331108,-3.43592209627507,0.00106060525384082,0.767519057441701,-1.48835678198757
"ENSG00000254561",0.564970971154875,0.722194841760743,3.43403431095117,0.00106681771308125,0.767519057441701,-2.21758907565199
"ENSG00000171444",-0.385505137947989,5.41183773495708,-3.42185106865238,0.00110774802362249,0.767519057441701,-1.08085024177664
"ENSG00000235109",-0.263464883874639,4.08905766266039,-3.41221048487865,0.00114118556508315,0.767519057441701,-1.17982553818221
